image,context,cloud_frac,edge_density,big_blob_frac,n_candidates,prefilter_ms,n_fp_0.05,n_tp_0.05,n_fp_0.25,n_tp_0.25,n_fp_0.4,n_tp_0.4,n_ships,ctx3
0002756f7.jpg,candidates,0.0,0.0884246826171875,0.0,7,75.03199996426702,1,3,0,2,0,2,2,ships
00113a75c.jpg,candidates,0.0,0.0013682047526041667,0.0,11,102.94689994771034,0,9,0,8,0,6,7,ships
001bcf222.jpg,land_coast,0.09331597222222222,0.0016698956410756114,0.12863928343517023,3,85.23049997165799,0,3,0,1,0,0,1,coast
001db1e48.jpg,candidates,0.0,0.004550509982638889,0.0,99,71.92630006466061,0,0,0,0,0,0,0,empty
0022f64e5.jpg,land_coast,0.0,0.3036007351345486,0.0,4,103.03540003951639,0,1,0,1,0,1,1,coast
00293fb9e.jpg,empty_sea,0.0,0.0,0.0,0,81.09639992471784,0,0,0,0,0,0,0,empty
002aa3894.jpg,candidates,0.015830145941840276,0.0012565666439618072,0.04359159677556333,52,84.95509997010231,0,0,0,0,0,0,0,empty
00808d376.jpg,candidates,0.0,0.015092637803819444,0.0,17,86.80369996000081,0,0,0,0,0,0,0,empty
0098456ff.jpg,candidates,0.0,0.006598578559027778,0.017625596788194444,19,77.99100002739578,0,3,0,3,0,2,4,ships
009c1116c.jpg,land_coast,0.0,0.04633755154079861,0.1844024658203125,71,81.85039996169508,4,2,1,1,0,0,1,coast
00a9adaa4.jpg,candidates,0.156982421875,0.0011431401275199637,0.056694798093390834,42,79.55919997766614,0,6,0,5,0,4,5,ships
00b101ed7.jpg,candidates,0.0,0.0,0.0,1,69.39800002146512,0,1,0,1,0,1,1,ships
00b3e6991.jpg,land_coast,0.0,0.2644195556640625,0.0,3,85.64609999302775,1,2,0,1,0,1,1,coast
00c3aee3d.jpg,candidates,0.0,0.0042572021484375,0.0,36,80.39680006913841,6,6,2,4,0,4,4,ships
00e603959.jpg,candidates,0.0,0.002600775824652778,0.0,2,77.09939999040216,1,2,0,1,0,1,1,ships
00f34434e.jpg,candidates,0.0,0.013729519314236112,0.0,53,94.22900003846735,2,5,0,4,0,3,3,ships
010cbbfa0.jpg,land_coast,0.0,0.17204793294270834,0.0,68,93.31200004089624,0,6,0,0,0,0,3,coast
010e15afe.jpg,land_coast,0.0,0.042731391059027776,0.13090684678819445,55,81.15959994029254,4,14,1,10,0,8,9,coast
0114cb925.jpg,candidates,0.0,0.003980848524305556,0.0,7,94.88770004827529,12,4,3,2,0,2,2,ships
01178499a.jpg,candidates,0.0,0.0013020833333333333,0.0,17,88.03669991903007,0,1,0,1,0,1,1,ships
012635ffd.jpg,candidates,0.0,0.0016699896918402778,0.0,3,75.22400002926588,0,1,0,1,0,1,1,ships
014773cfa.jpg,candidates,0.0,5.9339735243055555e-05,0.0,1,87.43850002065301,0,2,0,1,0,1,1,ships
014c589c5.jpg,land_coast,0.0,0.18171861436631945,0.0,8,95.60010000132024,0,5,0,2,0,0,2,coast
014f2454d.jpg,candidates,0.0,0.06665717230902778,0.0,55,98.26310002245009,0,2,0,0,0,0,1,ships
014f42813.jpg,candidates,0.0,0.0004831949869791667,0.0,4,97.11530001368374,0,1,0,1,0,1,1,ships
015369fd9.jpg,candidates,0.0,0.004338582356770833,0.0,45,89.12019990384579,4,4,1,4,0,3,4,ships
015e56b00.jpg,candidates,0.0,0.00029839409722222225,0.0,9,99.43220007698983,4,1,1,1,1,1,2,ships
0171499be.jpg,candidates,0.0,0.045249091254340276,0.0,51,96.37480007950217,1,4,0,3,0,3,3,ships
017b8be5a.jpg,candidates,0.0,0.025080362955729168,0.0,4,92.31239999644458,0,2,0,1,0,1,1,ships
01834cb80.jpg,candidates,0.0,0.002648247612847222,0.0,24,71.79139996878803,0,1,0,1,0,1,1,ships
01933be65.jpg,candidates,0.0,7.120768229166667e-05,0.0,1,67.28269997984171,0,1,0,1,0,1,1,ships
019637cee.jpg,candidates,0.0,0.00018649631076388888,0.0,16,76.11959998030216,5,1,0,0,0,0,1,ships
0198713b4.jpg,candidates,0.0,0.0005069308810763889,0.0,4,89.64690007269382,0,1,0,1,0,1,1,ships
01a441c31.jpg,candidates,0.0,0.0001678466796875,0.0478057861328125,48,88.57030002400279,0,0,0,0,0,0,0,empty
01acf3a1a.jpg,candidates,0.0,0.00041876898871527775,0.0,3,79.55710007809103,0,1,0,1,0,1,1,ships
01c99b29b.jpg,candidates,0.0,0.0016377766927083333,0.03303697374131945,55,82.97059999313205,1,4,0,1,0,0,1,ships
01cecb9b6.jpg,candidates,0.0,0.1030917697482639,0.0,8,94.24769994802773,0,3,0,1,0,0,1,ships
01ed38a14.jpg,candidates,0.0,0.08223809136284722,0.0,7,73.0575000634417,3,3,0,0,0,0,1,ships
020aa1a39.jpg,candidates,0.0,0.016927083333333332,0.019493950737847224,46,87.61289995163679,0,1,0,1,0,1,1,ships
020f1afe8.jpg,candidates,0.0,0.0,0.0,12,68.63919994793832,0,2,0,2,0,1,2,ships
022ecd2ce.jpg,land_coast,0.0,0.2602623833550347,0.0,22,87.58070005569607,2,2,0,2,0,1,1,coast
02340e46d.jpg,candidates,0.0,0.0,0.0,5,88.33420008886606,0,0,0,0,0,0,0,empty
023aec5ee.jpg,candidates,0.0,0.0005950927734375,0.0,37,90.83650005050004,1,2,0,2,0,1,1,ships
024e6ba29.jpg,cloud,0.9995642768012153,0.0,0.0,0,52.57029994390905,0,0,0,0,0,0,0,cloud
02641ca93.jpg,candidates,0.0,0.0015784369574652778,0.0,9,74.54920001327991,0,10,0,8,0,7,9,ships
02765ce9b.jpg,land_coast,0.0,0.07293701171875,0.19959004720052084,33,87.0272999163717,3,15,0,6,0,3,10,coast
027d9c067.jpg,candidates,0.0,0.0014902750651041667,0.0,1,79.43769998382777,0,0,0,0,0,0,0,empty
02884baad.jpg,candidates,0.0,0.0015852186414930555,0.0,4,83.82649999111891,2,3,0,2,0,1,2,ships
02ae62f2c.jpg,land_coast,0.0,0.3290032280815972,0.0,3,105.97220005001873,0,1,0,1,0,1,1,coast
02bd946c3.jpg,land_coast,0.0,0.2639482286241319,0.0,0,75.12509997468442,0,0,0,0,0,0,0,coast
02c5b00e8.jpg,candidates,0.0,0.0,0.018971761067708332,37,83.20409990847111,0,0,0,0,0,0,0,empty
02d35ca31.jpg,candidates,0.0,0.0006849500868055555,0.0,5,88.33080006297678,1,2,0,2,0,0,1,ships
02dfc6a62.jpg,candidates,0.0,0.005820380316840278,0.05753750271267361,66,89.53270001802593,0,0,0,0,0,0,0,empty
02e440917.jpg,candidates,0.0,0.005216810438368056,0.022516886393229168,31,82.39850006066263,0,1,0,1,0,1,1,ships
02e9b1860.jpg,land_coast,0.0,0.2632259792751736,0.0,2,88.64560001529753,0,0,0,0,0,0,0,coast
02fa41846.jpg,land_coast,0.0,0.23018391927083334,0.0,3,83.63040001131594,1,2,0,2,0,2,2,coast
02fb4e152.jpg,candidates,0.0,0.0020158555772569445,0.0,16,74.75760008674115,2,3,1,2,0,2,2,ships
03007ae96.jpg,land_coast,0.0,0.2746717664930556,0.0,15,81.04620000813156,0,1,0,1,0,1,1,coast
031101e01.jpg,candidates,0.0,0.10205925835503472,0.0,33,90.7331999624148,0,1,0,1,0,1,1,ships
0318cd222.jpg,candidates,0.0,0.0005238850911458334,0.0,6,81.2662000535056,2,6,0,4,0,0,2,ships
0318e0afc.jpg,land_coast,0.0,0.0002492268880208333,0.1500888400607639,38,104.61050004232675,0,0,0,0,0,0,0,coast
03204a586.jpg,land_coast,0.0,0.2909274631076389,0.0,7,105.39369995240122,2,4,0,3,0,3,3,coast
0325c0ae2.jpg,land_coast,0.0,0.3631167941623264,0.0,5,91.99070010799915,0,1,0,1,0,1,1,coast
0328935b6.jpg,candidates,0.0,7.968478732638889e-05,0.0,2,84.16440000291914,2,2,1,0,0,0,1,ships
0334b5c53.jpg,candidates,0.0,0.0015394422743055555,0.0,60,82.44489994831383,0,0,0,0,0,0,0,empty
0337e7947.jpg,candidates,0.0,0.012727525499131944,0.04596116807725695,82,79.1401999304071,0,2,0,2,0,1,1,ships
033f61c0d.jpg,candidates,0.0,0.0006951226128472222,0.0,5,87.94929995201528,2,7,0,5,0,5,5,ships
0348a8d7f.jpg,candidates,0.0,0.0006696912977430555,0.0,1,97.99289994407445,0,1,0,1,0,1,1,ships
0354f47d7.jpg,candidates,0.0,0.00025261773003472225,0.0,3,90.24069993756711,3,3,1,2,0,1,2,ships
0360b2e7f.jpg,candidates,0.0,0.004396226671006944,0.026926676432291668,29,112.38870001398027,0,1,0,1,0,1,1,ships
036d3ecb1.jpg,candidates,0.0,0.1108584933810764,0.0,12,88.10180006548762,1,1,1,1,1,1,1,ships
0384a0b91.jpg,candidates,0.0,0.012939453125,0.0,165,103.14160003326833,0,3,0,1,0,0,1,ships
0390a1104.jpg,candidates,0.0,0.007068210177951389,0.0,32,96.7153999954462,0,1,0,1,0,1,1,ships
0393722ec.jpg,candidates,0.0,0.005216810438368056,0.012722439236111112,3,73.80000001285225,2,4,0,1,0,0,1,ships
03aba0a7c.jpg,land_coast,0.0,0.06406656901041667,0.16091749403211805,49,88.59019994270056,3,3,0,3,0,3,3,coast
03b1bb0da.jpg,land_coast,0.0,0.2619951036241319,0.0,1,88.62369996495545,0,0,0,0,0,0,1,coast
03b1ddf8a.jpg,candidates,0.0,0.003653632269965278,0.0,7,76.56539999879897,3,7,2,3,0,2,4,ships
03b9ccd94.jpg,candidates,0.0742068820529514,0.0,0.04532564576860907,13,84.4962999690324,0,0,0,0,0,0,0,empty
03e12b25c.jpg,candidates,0.0,0.004170735677083333,0.0,11,97.48679993208498,0,2,0,2,0,2,2,ships
03e4a01d9.jpg,candidates,0.0,0.0,0.0,11,65.72870002128184,0,0,0,0,0,0,0,empty
03e984e0d.jpg,land_coast,0.0,0.3356238471137153,0.0,1,102.57919994182885,0,1,0,1,0,1,1,coast
03eaa8a5e.jpg,candidates,0.0,0.023298475477430556,0.0,21,101.02200007531792,0,1,0,1,0,1,1,ships
03ed3a56b.jpg,candidates,0.0,0.011176215277777778,0.0,37,76.65260008070618,0,1,0,1,0,1,1,ships
03f00631b.jpg,land_coast,0.007593790690104167,0.003954756760183756,0.22102258220942048,8,84.62580002378672,0,1,0,1,0,1,1,coast
040d0634b.jpg,candidates,0.0,0.025399102105034724,0.05566236707899305,31,82.75679999496788,3,7,0,2,0,0,3,ships
0413cfbde.jpg,candidates,0.0,0.08189900716145833,0.0660519070095486,83,97.68469992559403,4,1,1,1,1,1,1,ships
042837669.jpg,candidates,0.0,0.0005154079861111111,0.0,3,75.55319997482002,1,1,0,1,0,1,1,ships
042c8028f.jpg,candidates,0.0,0.00025770399305555556,0.0,2,97.54039999097586,1,4,1,2,0,1,2,ships
043693d8f.jpg,land_coast,0.0,0.2756941053602431,0.0,0,95.61069996561855,0,0,0,0,0,0,0,coast
04557dd8c.jpg,candidates,0.0,0.047515869140625,0.0,76,78.62190005835146,0,0,0,0,0,0,0,empty
04823f766.jpg,candidates,0.0,0.009660508897569444,0.0,19,83.37329991627485,0,1,0,1,0,1,1,ships
04867fe84.jpg,candidates,0.0,0.0005289713541666666,0.0,13,69.75469994358718,1,1,0,1,0,1,1,ships
04a628f65.jpg,candidates,0.0,8.646647135416667e-05,0.0,1,76.16380008403212,0,5,0,1,0,0,1,ships
04cb74d0a.jpg,land_coast,0.0,0.007102118598090278,0.2298550075954861,61,85.22880007512867,10,2,4,1,2,1,1,coast
0502d4700.jpg,candidates,0.0,0.002953423394097222,0.0,21,83.67039996664971,1,1,0,1,0,1,1,ships
0510a3765.jpg,candidates,0.0,2.8822157118055555e-05,0.0,3,82.0677001029253,0,3,0,1,0,1,1,ships
05150a041.jpg,candidates,0.0,0.00494384765625,0.0,41,92.98129996750504,0,0,0,0,0,0,0,empty
05201af27.jpg,land_coast,0.0,0.04691908094618055,0.1731448703342014,65,79.49300005566329,0,2,0,2,0,2,2,coast
0526e0f27.jpg,empty_sea,0.0,0.0,0.0,0,93.50309998262674,0,0,0,0,0,0,0,empty
052c068ff.jpg,candidates,0.0,0.00022210015190972222,0.0,26,76.54110004659742,0,1,0,1,0,1,1,ships
05320baaa.jpg,land_coast,0.2196892632378472,0.29178770259699266,0.0,12,118.44480002764612,1,1,0,0,0,0,1,coast
053b2aee5.jpg,land_coast,0.0,0.027806599934895832,0.1428460015190972,96,77.36060000024736,2,2,0,1,0,1,1,coast
0546baefb.jpg,land_coast,0.0,0.17135111490885416,0.0,12,109.34970004018396,2,2,1,2,1,2,1,coast
054b37244.jpg,land_coast,0.0,0.24273851182725695,0.0,5,89.61450005881488,0,1,0,1,0,1,1,coast
054fadf93.jpg,candidates,0.0,0.00016954210069444444,0.0,2,82.9954999499023,4,3,1,2,0,1,2,ships
0565f85d9.jpg,candidates,0.0,0.0,0.0,2,80.78600000590086,0,0,0,0,0,0,0,empty
056949650.jpg,candidates,0.0,0.0027669270833333335,0.0,4,87.30289991945028,0,1,0,1,0,1,1,ships
056f0d58d.jpg,land_coast,0.0,0.12774658203125,0.07169257269965278,24,85.37099999375641,0,1,0,1,0,1,1,coast
057836607.jpg,candidates,0.0,0.00034247504340277775,0.0,1,85.75570001266897,2,4,0,1,0,1,2,ships
0580b46cf.jpg,candidates,0.0,0.002414279513888889,0.0,11,79.88680002745241,2,1,0,1,0,1,1,ships
0586bf2da.jpg,land_coast,0.1355556911892361,0.0005787787767809921,0.1667960603127401,14,100.30709998682141,0,3,0,1,0,0,1,coast
058a7bd3a.jpg,candidates,0.0,0.0015716552734375,0.0,9,98.3003000728786,0,1,0,1,0,1,1,ships
0595684d6.jpg,empty_sea,0.0,0.0,0.0,0,86.71000006143004,0,0,0,0,0,0,0,empty
059aa33cd.jpg,candidates,0.0,0.05261400010850695,0.0,7,90.8651000354439,0,3,0,1,0,0,1,ships
05bf3db82.jpg,candidates,0.0,0.0023752848307291665,0.0,3,70.74070000089705,0,3,0,2,0,0,1,ships
05d407505.jpg,land_coast,0.0,0.243621826171875,0.0,5,101.13260010257363,0,2,0,2,0,2,2,coast
05d523c71.jpg,land_coast,0.0,0.2628343370225694,0.0,9,82.19320001080632,0,7,0,6,0,4,6,coast
05ee80d40.jpg,candidates,0.0,0.0,0.0,3,82.58739998564124,0,0,0,0,0,0,0,empty
05ef7a103.jpg,candidates,0.0,0.054448445638020836,0.0,65,96.27720003481954,0,5,0,2,0,2,4,ships
05fa5fdb6.jpg,land_coast,0.0,0.17197672526041666,0.0,0,98.3863000292331,0,0,0,0,0,0,0,coast
06042c03e.jpg,land_coast,0.0,0.2605726453993056,0.0,0,93.8116000033915,0,0,0,0,0,0,0,coast
060da5393.jpg,land_coast,0.0,0.1961279975043403,0.0,51,101.58719995524734,0,0,0,0,0,0,0,coast
06145c246.jpg,candidates,0.0,0.00040520562065972225,0.0,4,83.5036999778822,2,1,1,1,0,1,1,ships
06157d332.jpg,candidates,0.015974256727430556,0.005922274042600269,0.07029804976369677,68,90.03219997975975,0,0,0,0,0,0,0,empty
0618dc91e.jpg,candidates,0.0,0.007407294379340278,0.0,6,79.64530005119741,1,2,0,0,0,0,1,ships
0624ddeef.jpg,candidates,0.0,0.014495849609375,0.04915025499131945,40,77.25999993272126,7,0,2,0,2,0,2,ships
0638ae9ab.jpg,candidates,0.0,0.017223782009548612,0.0796051025390625,54,84.70870007295161,9,7,0,3,0,0,2,ships
063c4aa67.jpg,land_coast,0.0,0.053914388020833336,0.0926700168185764,59,92.86020009312779,1,9,0,5,0,5,5,coast
063de49ca.jpg,land_coast,0.0,0.20425923665364584,0.0,13,95.22419993299991,0,3,0,2,0,1,1,coast
063e5628f.jpg,land_coast,0.0,0.0884433322482639,0.14139302571614584,48,81.93690003827214,5,1,0,1,0,1,1,coast
0657903ff.jpg,candidates,0.0,0.0003848605685763889,0.0,15,82.26609998382628,0,2,0,1,0,1,1,ships
0658e6598.jpg,candidates,0.0,0.007720947265625,0.0,31,95.253000035882,1,8,0,7,0,4,7,ships
068e7e7eb.jpg,candidates,0.0,0.0015309651692708333,0.0,3,112.19410004559904,3,3,1,1,0,0,1,ships
06b6b6570.jpg,land_coast,0.0,0.3128390842013889,0.0,0,90.59030003845692,4,3,0,3,0,3,3,coast
06c6a0cf0.jpg,candidates,0.0,0.0017038981119791667,0.0,8,90.90269997250289,0,3,0,3,0,3,3,ships
06dd3e135.jpg,candidates,0.0,0.005588107638888889,0.0,14,78.44610000029206,0,2,0,2,0,2,2,ships
070d37c1e.jpg,candidates,0.0,0.0015580919053819445,0.0,5,74.21829993836582,0,1,0,1,0,1,1,ships
0710ef74f.jpg,candidates,0.0,0.0017072889539930555,0.0,7,80.1484000403434,1,3,0,3,0,3,3,ships
0712a9f82.jpg,candidates,0.0,0.0861477322048611,0.0,2,72.4023999646306,0,0,0,0,0,0,0,empty
071be1a26.jpg,candidates,0.0,0.0019582112630208335,0.0,80,73.54120002128184,0,0,0,0,0,0,0,empty
07605d36c.jpg,candidates,0.0,0.0030975341796875,0.0,6,87.70440006628633,18,5,3,3,0,3,3,ships
076a91663.jpg,candidates,0.0,0.002144707573784722,0.0,13,86.92040003370494,0,1,0,1,0,1,1,ships
077f24a16.jpg,candidates,0.17263624403211805,0.0,0.0,24,95.6173000158742,4,2,1,2,0,2,3,ships
07a03de23.jpg,candidates,0.0,0.013114081488715278,0.060358683268229164,42,69.43219993263483,8,0,2,0,2,0,2,ships
07ae92b4f.jpg,candidates,0.0,0.0032331678602430555,0.0,6,69.32300003245473,0,1,0,1,0,1,1,ships
07bb53be1.jpg,candidates,0.0,0.0,0.0,3,92.87769999355078,0,1,0,1,0,1,1,ships
07ec57541.jpg,land_coast,0.0,0.23529561360677084,0.0,65,80.75379999354482,0,3,0,1,0,0,1,coast
07f567c9d.jpg,empty_sea,0.0,0.11534288194444445,0.0,0,91.3596999598667,0,0,0,0,0,0,1,ships
07f7c9615.jpg,candidates,0.007554796006944444,0.03242423566665923,0.04841163786818627,34,86.21730003505945,6,7,0,1,0,0,3,ships
07fbf1523.jpg,candidates,0.0,0.006011962890625,0.0,20,84.88199999555945,0,1,0,1,0,1,1,ships
08008bee4.jpg,candidates,0.0,0.0,0.030602349175347224,48,75.65959997009486,0,11,0,7,0,6,3,ships
080334c8e.jpg,land_coast,0.017189873589409724,0.271816020301496,0.10666634199115375,22,84.8715000320226,8,3,0,2,0,2,3,coast
0804e3632.jpg,candidates,0.0,0.0024566650390625,0.0,10,102.66089998185635,1,4,0,4,0,4,4,ships
080cf3003.jpg,candidates,0.0,0.00017123752170138888,0.0,9,76.38979994226247,0,1,0,1,0,1,1,ships
080fc5847.jpg,land_coast,0.0,0.1446041531032986,0.0,2,79.60289996117353,1,4,0,0,0,0,1,coast
08199c617.jpg,candidates,0.0,0.002288818359375,0.0,9,93.44139997847378,0,1,0,1,0,1,1,ships
081b7aa66.jpg,candidates,0.0,0.00025770399305555556,0.0,14,73.72680003754795,0,0,0,0,0,0,0,empty
08203d2af.jpg,candidates,0.0,0.0009104410807291666,0.0,3,87.5962000573054,0,1,0,1,0,1,1,ships
08218d8a0.jpg,land_coast,0.0,0.003857082790798611,0.2710689968532986,70,64.46839997079223,0,2,0,1,0,1,1,coast
08372c55f.jpg,candidates,0.0,7.62939453125e-05,0.0,1,88.12910004053265,0,3,0,1,0,0,1,ships
083a42e6d.jpg,land_coast,0.0,0.3009236653645833,0.0,0,92.17970003373921,0,3,0,0,0,0,1,coast
083c79cf2.jpg,candidates,0.0,7.798936631944444e-05,0.0,1,88.6691000778228,0,1,0,1,0,1,1,ships
084501564.jpg,land_coast,0.0,0.21837022569444445,0.0,19,105.14170001260936,1,0,0,0,0,0,0,coast
0845c0106.jpg,candidates,0.0,0.0037553575303819445,0.0,15,90.69859993178397,1,2,0,2,0,2,2,ships
0846c1f88.jpg,land_coast,0.01263427734375,9.334630962279448e-05,0.13811450826374136,22,84.79509991593659,0,0,0,0,0,0,0,coast
08606a74e.jpg,candidates,0.0,0.0029008653428819445,0.0,12,73.15009995363653,0,3,0,2,0,2,3,ships
086307a36.jpg,candidates,0.0,0.0,0.0,2,78.93760001752526,0,4,0,0,0,0,1,ships
0864ffd70.jpg,candidates,0.0,0.004750569661458333,0.0,18,77.43389997631311,1,1,0,1,0,1,1,ships
08692dd80.jpg,land_coast,0.0,0.1873440212673611,0.016949123806423612,31,101.58379992935807,9,1,1,1,0,1,1,coast
087072320.jpg,candidates,0.0,0.041525946723090276,0.0,12,73.7066000001505,0,1,0,1,0,1,1,ships
0878ba05f.jpg,candidates,0.0,0.0004831949869791667,0.0,4,99.5342000387609,0,1,0,1,0,1,1,ships
0878ca34d.jpg,land_coast,0.7377115885416666,0.21359240113948272,0.0,2,72.48790003359318,5,3,0,0,0,0,2,coast
0884a8c44.jpg,land_coast,0.0,0.1309017605251736,0.0,84,94.17120006401092,6,2,0,0,0,0,1,coast
0884ca333.jpg,candidates,0.0,0.0014360215928819445,0.0,4,80.94590005930513,0,3,0,2,0,1,2,ships
0890f05fd.jpg,land_coast,0.0,0.2530975341796875,0.0,0,90.41469998192042,0,0,0,0,0,0,0,coast
089f21dd9.jpg,land_coast,0.0,0.2938215467664931,0.0,1,90.51989996805787,0,7,0,3,0,2,3,coast
08a878518.jpg,candidates,0.0,0.0023515489366319445,0.0,3,71.32069999352098,0,7,0,4,0,1,2,ships
08bec270e.jpg,land_coast,0.0,0.23808119032118055,0.0,1,88.1904000416398,0,0,0,0,0,0,0,coast
08c1142b9.jpg,candidates,0.0,0.0018463134765625,0.0,2,94.83329998329282,3,2,1,1,0,0,1,ships
08d2cef6f.jpg,candidates,0.0,0.006471421983506944,0.0,3,111.83339997660369,0,1,0,1,0,1,1,ships
08f71ff06.jpg,candidates,0.0,0.0036451551649305555,0.0,25,84.18849995359778,1,1,0,1,0,1,1,ships
090c44412.jpg,land_coast,0.0,0.016715155707465276,0.13306681315104166,85,82.87909999489784,0,0,0,0,0,0,0,coast
0912360a7.jpg,empty_sea,0.0,0.003116183810763889,0.0,0,76.41560002230108,0,0,0,0,0,0,0,empty
0914f3874.jpg,candidates,0.0,0.002880520290798611,0.0,12,73.15140007995069,0,13,0,9,0,7,9,ships
0919e159e.jpg,land_coast,0.10314263237847222,0.005452440455136717,0.2823788180129614,48,75.49650000873953,0,0,0,0,0,0,1,coast
094f143b7.jpg,candidates,0.0,4.916720920138889e-05,0.0,2,80.77160001266748,0,1,0,1,0,1,1,ships
09525b367.jpg,land_coast,0.015489366319444444,0.0009673929626496165,0.23722625206307818,50,82.39419991150498,0,0,0,0,0,0,0,coast
0957ff5f9.jpg,candidates,0.0,0.006212022569444444,0.0,50,84.42169998306781,2,0,0,0,0,0,0,empty
0967e5ea0.jpg,land_coast,0.0,0.20638529459635416,0.0,19,109.51030009891838,2,2,0,1,0,0,1,coast
096f867ec.jpg,land_coast,0.0,0.3046485053168403,0.0,12,104.44180003833026,0,2,0,2,0,2,2,coast
097293761.jpg,candidates,0.0,0.0016937255859375,0.0,1,90.86660004686564,1,5,0,4,0,3,3,ships
0974c9772.jpg,candidates,0.0,0.00010511610243055556,0.0,1,73.94629996269941,2,2,0,2,0,0,1,ships
09c49fb3d.jpg,candidates,0.0,0.00022718641493055556,0.0,7,76.25620008911937,1,0,1,0,1,0,0,empty
09c54c3a7.jpg,candidates,0.0,0.0029856363932291665,0.0,25,86.20699995663017,3,5,2,4,0,4,4,ships
09cee96fd.jpg,candidates,0.0,0.0002492268880208333,0.0,18,77.28279998991638,2,0,1,0,1,0,1,ships
09d8bdfe6.jpg,land_coast,0.0,0.3042365180121528,0.0,5,98.58730004634708,0,1,0,1,0,1,1,coast
09da9a17e.jpg,candidates,0.0,0.0024159749348958335,0.024744669596354168,14,73.75510002020746,4,4,1,3,0,2,2,ships
09e183b5a.jpg,candidates,0.0,0.00044080946180555556,0.0,6,86.35390002746135,3,4,0,2,0,2,2,ships
09f22d2e6.jpg,candidates,0.0,0.0002797444661458333,0.0,4,72.81479996163398,0,3,0,1,0,1,1,ships
0a09da25f.jpg,land_coast,0.0,0.3338572184244792,0.0,1,94.3340000230819,0,1,0,1,0,1,1,coast
0a1156125.jpg,candidates,0.0,0.00010342068142361111,0.0,1,108.25249995104969,1,4,0,1,0,0,1,ships
0a20b9924.jpg,candidates,0.0,0.00037468804253472225,0.0,44,80.23859991226345,1,1,0,1,0,1,1,ships
0a2b3828a.jpg,empty_sea,0.0,0.0,0.0,0,83.92840006854385,0,0,0,0,0,0,0,empty
0a2c6480e.jpg,land_coast,0.0,0.3034294976128472,0.0,10,99.18670007027686,0,2,0,2,0,2,2,coast
0a430f5f4.jpg,candidates,0.0,0.006169637044270833,0.0761532253689236,52,68.63379990682006,4,1,0,1,0,1,1,ships
0a467e92a.jpg,land_coast,0.0,0.13411966959635416,0.0,1,83.37510004639626,0,0,0,0,0,0,0,coast
0a474030e.jpg,candidates,0.0,0.0,0.0,1,87.97210000921041,0,0,0,0,0,0,0,empty
0a4864b49.jpg,candidates,0.0,0.0008460150824652778,0.0,3,86.97489998303354,0,2,0,2,0,2,2,ships
0a49a473f.jpg,candidates,0.0,0.014244927300347222,0.0,10,82.88840006571263,0,5,0,3,0,2,2,ships
0a4ad0982.jpg,land_coast,0.12355211046006945,0.08358970011142872,0.28715703373544565,36,77.87279994226992,2,3,0,0,0,0,2,coast
0a4c56694.jpg,candidates,0.0,0.0009002685546875,0.0,3,81.07409998774529,0,1,0,1,0,1,1,ships
0a78f9786.jpg,candidates,0.0,0.016686333550347224,0.0,20,71.18680002167821,2,1,1,1,1,1,1,ships
0a7a0fa38.jpg,candidates,0.0,0.00032721625434027775,0.0,1,83.36560009047389,0,3,0,1,0,0,1,ships
0a7b289e5.jpg,candidates,0.0,0.0022752549913194445,0.017069498697916668,18,77.87269994150847,0,2,0,2,0,2,2,ships
0a94e5dd1.jpg,land_coast,0.0,0.23150126139322916,0.0,8,97.11470000911504,4,1,0,1,0,1,1,coast
0a975dc66.jpg,land_coast,0.0,0.2772640652126736,0.0,0,98.34180003963411,1,1,0,1,0,1,1,coast
0a9eca6d6.jpg,candidates,0.0,0.0006391737196180555,0.0,80,90.4928999952972,10,2,2,0,0,0,4,ships
0aa980023.jpg,candidates,0.0,0.0016733805338541667,0.0,6,82.8038000036031,0,1,0,1,0,1,1,ships
0ac12b127.jpg,candidates,0.0,0.003387451171875,0.0,3,75.26599999982864,3,1,0,1,0,1,1,ships
0ac4c59c7.jpg,land_coast,0.0,0.1783175998263889,0.0,1,87.68470003269613,0,0,0,0,0,0,0,coast
0acbf7968.jpg,candidates,0.0,7.290310329861111e-05,0.0,1,74.48650000151247,2,0,2,0,0,0,1,ships
0acd25a1b.jpg,candidates,0.0,0.00011867947048611111,0.0,2,81.89859997946769,2,2,0,1,0,1,1,ships
0acfb1627.jpg,land_coast,0.0,0.1556311713324653,0.045740763346354164,41,81.11640007700771,0,0,0,0,0,0,1,coast
0ad77edcb.jpg,candidates,0.0,0.0034739176432291665,0.012000189887152778,11,79.44300002418458,0,1,0,1,0,1,1,ships
0ad7c2758.jpg,land_coast,0.0,0.2770521375868056,0.0,6,94.16209999471903,0,1,0,1,0,1,1,coast
0addd33a3.jpg,candidates,0.0,0.0,0.0,1,85.38920001592487,0,0,0,0,0,0,0,empty
0ae3c476e.jpg,land_coast,0.0,0.17809041341145834,0.0,64,93.76329998485744,0,0,0,0,0,0,0,coast
0ae71fbc2.jpg,candidates,0.0,0.0010833740234375,0.0,4,84.29489994887263,0,1,0,1,0,1,1,ships
0aefb4539.jpg,land_coast,0.0,0.17543538411458334,0.0,35,79.35390004422516,2,1,0,1,0,1,1,coast
0afa40357.jpg,candidates,0.0,0.028215196397569444,0.0,51,104.25309999845922,0,1,0,1,0,1,1,ships
