image,size_px,found,conf
0002756f7.jpg,25.999872000000003,True,0.6205556988716125
0002756f7.jpg,25.999872000000003,True,0.6330491900444031
00113a75c.jpg,40.99968,True,0.8334069848060608
00113a75c.jpg,36.999936,True,0.6212732791900635
00113a75c.jpg,21.000192,True,0.30893298983573914
00113a75c.jpg,32.000256,True,0.47999805212020874
00113a75c.jpg,64.99968,True,0.8775528073310852
00113a75c.jpg,38.999808,True,0.8413905501365662
00113a75c.jpg,50.999808,True,0.5882920622825623
001bcf222.jpg,22.000128,True,0.07763253897428513
0022f64e5.jpg,69.000192,True,0.7882170677185059
0098456ff.jpg,155.000064,True,0.8524444103240967
0098456ff.jpg,19.000320000000002,True,0.36555278301239014
0098456ff.jpg,73.999872,False,0.0
0098456ff.jpg,225.00019199999997,True,0.8908835649490356
009c1116c.jpg,12.999936000000002,True,0.2716195583343506
00a9adaa4.jpg,14.999808,True,0.05328108370304108
00a9adaa4.jpg,16.999679999999998,True,0.4289209544658661
00a9adaa4.jpg,19.000320000000002,True,0.7081369161605835
00a9adaa4.jpg,23.000064,True,0.767459511756897
00a9adaa4.jpg,24.999935999999998,True,0.8142401576042175
00b101ed7.jpg,63.99974400000001,True,0.7875241041183472
00b3e6991.jpg,31.00032,True,0.5418863892555237
00c3aee3d.jpg,31.00032,True,0.46841028332710266
00c3aee3d.jpg,24.999935999999998,True,0.16277344524860382
00c3aee3d.jpg,51.99974400000001,True,0.7410354614257812
00c3aee3d.jpg,12.999936000000002,False,0.0
00e603959.jpg,45.000192,True,0.6714776158332825
00f34434e.jpg,60.0,True,0.9110007882118225
00f34434e.jpg,170.999808,True,0.9034571051597595
00f34434e.jpg,10.000128,False,0.0
010cbbfa0.jpg,21.000192,True,0.05765802040696144
010cbbfa0.jpg,20.000256,False,0.0
010cbbfa0.jpg,9.000192,False,0.0
010e15afe.jpg,34.000128,True,0.4327045679092407
010e15afe.jpg,40.99968,True,0.5930428504943848
010e15afe.jpg,62.999808,True,0.7411441206932068
010e15afe.jpg,24.999935999999998,True,0.7005243897438049
010e15afe.jpg,24.999935999999998,True,0.4229566752910614
010e15afe.jpg,24.0,True,0.1349770426750183
010e15afe.jpg,39.999744,True,0.7642685174942017
010e15afe.jpg,33.000192,True,0.4154644310474396
010e15afe.jpg,16.999679999999998,False,0.0
0114cb925.jpg,11.000064,True,0.4208989441394806
0114cb925.jpg,77.999616,True,0.8310228586196899
01178499a.jpg,139.00032000000002,True,0.9442147612571716
012635ffd.jpg,101.999616,True,0.7581741213798523
014773cfa.jpg,15.999744,True,0.41288867592811584
014c589c5.jpg,22.000128,True,0.39200150966644287
014c589c5.jpg,12.0,True,0.28530749678611755
014f2454d.jpg,8.000256,True,0.18127115070819855
014f42813.jpg,84.99993599999999,True,0.8680340647697449
015369fd9.jpg,74.999808,True,0.5277153849601746
015369fd9.jpg,112.99967999999998,True,0.8470457196235657
015369fd9.jpg,84.0,True,0.8722625970840454
015369fd9.jpg,93.000192,True,0.3107722997665405
015e56b00.jpg,74.999808,True,0.7769444584846497
015e56b00.jpg,14.999808,False,0.0
0171499be.jpg,47.000064,True,0.5879855155944824
0171499be.jpg,125.999616,True,0.8244079351425171
0171499be.jpg,42.000384,True,0.6929259300231934
017b8be5a.jpg,25.999872000000003,True,0.4919075667858124
01834cb80.jpg,139.00032000000002,True,0.8922327160835266
01933be65.jpg,20.000256,True,0.4577310383319855
019637cee.jpg,7.00032,False,0.0
0198713b4.jpg,120.99993599999999,True,0.8315502405166626
01acf3a1a.jpg,31.00032,True,0.5839076638221741
01c99b29b.jpg,32.000256,True,0.3013584017753601
01cecb9b6.jpg,20.000256,True,0.17366862297058105
01ed38a14.jpg,4.99968,True,0.18157655000686646
020aa1a39.jpg,262.000128,True,0.960831880569458
020f1afe8.jpg,287.00006399999995,True,0.9690022468566895
020f1afe8.jpg,60.999936,True,0.34841668605804443
022ecd2ce.jpg,27.999744,True,0.2595403492450714
023aec5ee.jpg,10.000128,True,0.4810691177845001
02641ca93.jpg,27.999744,True,0.145148366689682
02641ca93.jpg,68.000256,True,0.9018731713294983
02641ca93.jpg,29.999616,True,0.5361236333847046
02641ca93.jpg,20.000256,True,0.5057089328765869
02641ca93.jpg,40.99968,True,0.873502254486084
02641ca93.jpg,64.99968,True,0.8609248995780945
02641ca93.jpg,25.999872000000003,True,0.6688038110733032
02641ca93.jpg,16.999679999999998,False,0.0
02641ca93.jpg,44.000256,True,0.8622729182243347
02765ce9b.jpg,23.000064,True,0.12849266827106476
02765ce9b.jpg,100.99967999999998,True,0.4762885868549347
02765ce9b.jpg,14.999808,False,0.0
02765ce9b.jpg,16.999679999999998,False,0.0
02765ce9b.jpg,25.999872000000003,True,0.37020981311798096
02765ce9b.jpg,34.000128,True,0.290444016456604
02765ce9b.jpg,23.000064,True,0.1402738392353058
02765ce9b.jpg,15.999744,False,0.0
02765ce9b.jpg,62.999808,True,0.23696857690811157
02765ce9b.jpg,13.999872,True,0.1591029167175293
02884baad.jpg,16.999679999999998,True,0.16804593801498413
02884baad.jpg,12.0,True,0.4375181496143341
02ae62f2c.jpg,155.000064,True,0.8391053080558777
02d35ca31.jpg,7.00032,True,0.34735697507858276
02e440917.jpg,50.999808,True,0.8025802969932556
02fa41846.jpg,75.999744,True,0.7606279850006104
02fa41846.jpg,60.999936,True,0.8315576314926147
02fb4e152.jpg,82.000128,True,0.8917136192321777
02fb4e152.jpg,22.000128,True,0.5142709612846375
03007ae96.jpg,57.000192,True,0.7927089929580688
031101e01.jpg,96.99993599999999,True,0.8583980202674866
0318cd222.jpg,15.999744,True,0.11371590942144394
0318cd222.jpg,48.0,True,0.3107210397720337
03204a586.jpg,60.999936,True,0.8369609713554382
03204a586.jpg,72.0,True,0.7930658459663391
03204a586.jpg,136.99967999999998,True,0.8576502799987793
0325c0ae2.jpg,88.99968,True,0.7722695469856262
0328935b6.jpg,4.99968,False,0.0
0337e7947.jpg,15.999744,True,0.4906660318374634
033f61c0d.jpg,14.999808,True,0.5900354385375977
033f61c0d.jpg,69.000192,True,0.8617211580276489
033f61c0d.jpg,20.000256,True,0.10360293835401535
033f61c0d.jpg,21.000192,True,0.5876481533050537
033f61c0d.jpg,15.999744,True,0.5520042777061462
0348a8d7f.jpg,76.99968,True,0.8582266569137573
0354f47d7.jpg,12.999936000000002,True,0.37320107221603394
0354f47d7.jpg,16.999679999999998,True,0.5743951201438904
0360b2e7f.jpg,194.99980800000003,True,0.9141164422035217
036d3ecb1.jpg,60.0,True,0.7635171413421631
0384a0b91.jpg,13.999872,True,0.27217546105384827
0390a1104.jpg,80.000256,True,0.8392699360847473
0393722ec.jpg,20.000256,True,0.252221941947937
03aba0a7c.jpg,210.000384,True,0.8967750668525696
03aba0a7c.jpg,163.00032000000002,True,0.8906435966491699
03aba0a7c.jpg,81.000192,True,0.7942394614219666
03b1bb0da.jpg,19.000320000000002,False,0.0
03b1ddf8a.jpg,13.999872,True,0.5780643820762634
03b1ddf8a.jpg,10.000128,False,0.0
03b1ddf8a.jpg,18.000384,True,0.4866095781326294
03b1ddf8a.jpg,12.0,False,0.0
03e12b25c.jpg,192.0,True,0.8729039430618286
03e12b25c.jpg,158.999808,True,0.888282060623169
03e984e0d.jpg,181.99987199999998,True,0.8881505131721497
03eaa8a5e.jpg,189.000192,True,0.9166080355644226
03ed3a56b.jpg,42.000384,True,0.736915647983551
03f00631b.jpg,153.000192,True,0.8548098206520081
040d0634b.jpg,8.000256,True,0.36846715211868286
040d0634b.jpg,7.00032,True,0.2843970060348511
040d0634b.jpg,5.9996160000000005,False,0.0
0413cfbde.jpg,183.999744,True,0.885715126991272
042837669.jpg,14.999808,False,0.0
042c8028f.jpg,47.000064,True,0.7887292504310608
042c8028f.jpg,18.000384,True,0.0558968111872673
04823f766.jpg,179.000064,True,0.9377214908599854
04867fe84.jpg,36.999936,True,0.6397659778594971
04a628f65.jpg,13.999872,True,0.26546481251716614
04cb74d0a.jpg,11.000064,True,0.495430588722229
0502d4700.jpg,192.0,True,0.8380515575408936
0510a3765.jpg,10.000128,True,0.5240695476531982
05201af27.jpg,139.00032000000002,True,0.9105573296546936
05201af27.jpg,244.99968,True,0.9609746336936951
052c068ff.jpg,214.00012800000002,True,0.9335935711860657
05320baaa.jpg,24.0,False,0.0
053b2aee5.jpg,18.000384,True,0.5594960451126099
0546baefb.jpg,28.99968,True,0.6416342258453369
054b37244.jpg,47.000064,True,0.5234419703483582
054fadf93.jpg,14.999808,True,0.477652907371521
054fadf93.jpg,5.9996160000000005,False,0.0
056949650.jpg,133.99987199999998,True,0.8814557194709778
056f0d58d.jpg,35.000064,True,0.6919071078300476
057836607.jpg,64.99968,True,0.8524340987205505
057836607.jpg,10.000128,True,0.22267785668373108
0580b46cf.jpg,79.00032,True,0.8192372918128967
0586bf2da.jpg,21.000192,True,0.21964333951473236
058a7bd3a.jpg,168.999936,True,0.8752161264419556
059aa33cd.jpg,14.999808,True,0.2781166136264801
05bf3db82.jpg,25.999872000000003,True,0.3125617802143097
05d407505.jpg,169.99987199999998,True,0.8900666832923889
05d407505.jpg,66.000384,True,0.7604660391807556
05d523c71.jpg,18.000384,True,0.07161614298820496
05d523c71.jpg,29.999616,False,0.0
05d523c71.jpg,39.999744,True,0.3188011050224304
05d523c71.jpg,67.00032,True,0.8542414903640747
05d523c71.jpg,86.999808,True,0.8610423803329468
05d523c71.jpg,128.000256,True,0.8502005934715271
05ef7a103.jpg,13.999872,True,0.08901672065258026
05ef7a103.jpg,14.999808,True,0.5781099796295166
05ef7a103.jpg,8.000256,True,0.2029111087322235
05ef7a103.jpg,12.0,True,0.43853238224983215
06145c246.jpg,96.0,False,0.0
0618dc91e.jpg,18.000384,True,0.1843610405921936
0624ddeef.jpg,35.000064,False,0.0
0624ddeef.jpg,4.99968,False,0.0
0638ae9ab.jpg,22.000128,True,0.22112862765789032
0638ae9ab.jpg,22.000128,True,0.3139449656009674
063c4aa67.jpg,16.999679999999998,True,0.057859573513269424
063c4aa67.jpg,145.99987199999998,True,0.7918426394462585
063c4aa67.jpg,19.000320000000002,True,0.4684097170829773
063c4aa67.jpg,70.000128,True,0.8396866917610168
063c4aa67.jpg,66.000384,True,0.8534541726112366
063de49ca.jpg,22.000128,True,0.5293089151382446
063e5628f.jpg,93.000192,True,0.8508474826812744
0657903ff.jpg,23.000064,True,0.5348381400108337
0658e6598.jpg,80.000256,True,0.875329852104187
0658e6598.jpg,12.999936000000002,False,0.0
0658e6598.jpg,155.000064,True,0.851654589176178
0658e6598.jpg,73.999872,False,0.0
0658e6598.jpg,36.999936,True,0.887752890586853
0658e6598.jpg,19.000320000000002,True,0.35176196694374084
0658e6598.jpg,145.99987199999998,True,0.8989390730857849
068e7e7eb.jpg,20.000256,True,0.14491607248783112
06b6b6570.jpg,85.999872,True,0.579336941242218
06b6b6570.jpg,184.99967999999998,True,0.8674737215042114
06b6b6570.jpg,202.00012800000002,True,0.8827800750732422
06c6a0cf0.jpg,88.99968,True,0.8716804385185242
06c6a0cf0.jpg,68.000256,True,0.85321444272995
06c6a0cf0.jpg,91.00032,True,0.9168552756309509
06dd3e135.jpg,72.99993599999999,True,0.7925500273704529
06dd3e135.jpg,292.99968,True,0.9573706388473511
070d37c1e.jpg,121.999872,True,0.8905834555625916
0710ef74f.jpg,27.999744,True,0.5345824956893921
0710ef74f.jpg,72.0,True,0.7906924486160278
0710ef74f.jpg,80.000256,True,0.821111261844635
07605d36c.jpg,60.0,True,0.8393163084983826
07605d36c.jpg,11.000064,True,0.4221125841140747
07605d36c.jpg,77.999616,True,0.8312961459159851
076a91663.jpg,111.99974399999999,True,0.832698404788971
077f24a16.jpg,107.00006400000001,False,0.0
077f24a16.jpg,110.999808,True,0.7831125855445862
077f24a16.jpg,91.00032,True,0.6990630030632019
07a03de23.jpg,35.000064,False,0.0
07a03de23.jpg,4.99968,False,0.0
07ae92b4f.jpg,104.00025600000001,True,0.8193866014480591
07bb53be1.jpg,51.99974400000001,True,0.7410001158714294
07ec57541.jpg,23.000064,True,0.06173093616962433
07f567c9d.jpg,21.000192,False,0.0
07f7c9615.jpg,43.00032,True,0.2798071503639221
07f7c9615.jpg,45.000192,True,0.1966840773820877
07f7c9615.jpg,47.000064,True,0.1047322005033493
07fbf1523.jpg,131.000064,True,0.8962442874908447
08008bee4.jpg,73.999872,True,0.4721410870552063
08008bee4.jpg,81.000192,True,0.1715661883354187
08008bee4.jpg,66.000384,True,0.5736384987831116
080334c8e.jpg,18.000384,True,0.45123612880706787
080334c8e.jpg,14.999808,False,0.0
080334c8e.jpg,18.000384,True,0.41253843903541565
0804e3632.jpg,131.000064,True,0.8944238424301147
0804e3632.jpg,77.999616,True,0.8441852331161499
0804e3632.jpg,121.999872,True,0.899787187576294
0804e3632.jpg,16.999679999999998,True,0.6704376339912415
080cf3003.jpg,135.999744,True,0.920752227306366
080fc5847.jpg,33.000192,True,0.23843006789684296
08199c617.jpg,92.000256,True,0.7632439136505127
08203d2af.jpg,177.000192,True,0.8418510556221008
08218d8a0.jpg,15.999744,True,0.43026596307754517
08372c55f.jpg,9.000192,True,0.2635994255542755
083a42e6d.jpg,19.000320000000002,True,0.1265551745891571
083c79cf2.jpg,14.999808,True,0.563255250453949
0845c0106.jpg,96.0,True,0.8839133381843567
0845c0106.jpg,80.000256,True,0.8964312076568604
08606a74e.jpg,74.999808,True,0.8205826282501221
08606a74e.jpg,29.999616,True,0.12611371278762817
08606a74e.jpg,162.000384,True,0.9167534112930298
086307a36.jpg,10.000128,False,0.0
0864ffd70.jpg,245.999616,True,0.9393438100814819
08692dd80.jpg,87.999744,True,0.8052034378051758
087072320.jpg,83.00006400000001,True,0.7709789276123047
0878ba05f.jpg,84.99993599999999,True,0.8678091764450073
0878ca34d.jpg,10.000128,False,0.0
0878ca34d.jpg,22.000128,False,0.0
0884a8c44.jpg,58.000128000000004,False,0.0
0884ca333.jpg,15.999744,True,0.3628849685192108
0884ca333.jpg,55.00032,True,0.8452310562133789
089f21dd9.jpg,96.99993599999999,True,0.06375782191753387
089f21dd9.jpg,289.999872,True,0.9021770358085632
089f21dd9.jpg,15.999744,True,0.09797286987304688
08a878518.jpg,11.000064,True,0.3269199728965759
08a878518.jpg,11.000064,True,0.35657215118408203
08c1142b9.jpg,39.999744,True,0.07066483795642853
08d2cef6f.jpg,95.00006400000001,True,0.8933237791061401
08f71ff06.jpg,271.00032,True,0.8529734015464783
0914f3874.jpg,72.99993599999999,True,0.7385469675064087
0914f3874.jpg,66.000384,True,0.20529527962207794
0914f3874.jpg,63.99974400000001,True,0.8312742710113525
0914f3874.jpg,82.000128,True,0.8407173752784729
0914f3874.jpg,27.999744,True,0.5144596099853516
0914f3874.jpg,36.0,True,0.06059601530432701
0914f3874.jpg,31.00032,True,0.15194043517112732
0914f3874.jpg,34.000128,True,0.2160768061876297
0914f3874.jpg,75.999744,True,0.7396109104156494
0919e159e.jpg,8.000256,False,0.0
094f143b7.jpg,16.999679999999998,True,0.5652937889099121
0967e5ea0.jpg,25.999872000000003,False,0.0
096f867ec.jpg,51.99974400000001,True,0.835263729095459
096f867ec.jpg,192.99993600000002,True,0.913165807723999
097293761.jpg,5.9996160000000005,True,0.3962343633174896
097293761.jpg,105.000192,True,0.6475784182548523
097293761.jpg,127.00032000000002,True,0.6258418560028076
0974c9772.jpg,7.00032,True,0.2800181210041046
09c54c3a7.jpg,36.0,True,0.7034305334091187
09c54c3a7.jpg,96.99993599999999,True,0.8860047459602356
09c54c3a7.jpg,160.99967999999998,True,0.8619892001152039
